KeyID,SiteCode,Col Date,Species,Sex,Reprod Status,Age Class,Capture Time,Capture method,Recapture,Body wt (g),R Forearm (mm),BMI,WDI,UV,Feces,Band ID,wingPCR_Sum,wing_qPCR (Ct),wingFC_Pd,FecalPCR_Sum,Fecal qPCR (Ct),,
44692.007,KY2,7/25/2012,MYLU,M,NR,adult,20:20,hand,No,6.9,36.8,0.19,0,Neg,Yes,KYFW B11344 red,Neg,0.00,,Neg,0.00,,
44692.008,KY2,7/25/2012,MYLU,M,NR,adult,20:20,hand,No,6.6,36.5,0.18,0,Neg,No,KYFW B10194 red,Neg,0.00,,,,,
44692.009,KY2,7/25/2012,MYLU,M,NR,juv,20:20,hand,No,5.7,35.0,0.16,0,Neg,No,KYFW B10809 red,Neg,0.00,,,,,
44692.010,KY2,7/25/2012,MYLU,M,NR,adult,20:20,hand,No,7.0,35.1,0.20,1,Neg,Yes,KYFW B08611 silver,Neg,0.00,,Neg,0.00,,
44692.011,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,5.6,35.9,0.16,0,Neg,No,KYFW B08650 silver,Neg,0.00,,,,,
44692.012,KY2,7/25/2012,MYLU,M,NR,adult,20:23,hand,No,6.9,38.3,0.18,0,Neg,Yes,KYFW B08649 silver,Neg,0.00,,Neg,0.00,,
44692.013,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,7.1,35.6,0.20,0,Neg,Yes,KYFW B08612 silver,Neg,0.00,,Neg,0.00,,
44692.014,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,6.1,35.3,0.17,1,Neg,No,KYFW B08613 silver,Neg,0.00,,,,,
44692.015,KY2,7/25/2012,MYLU,M,NR,adult,20:24,hand,No,6.0,35.1,0.17,1,Neg,Yes,KYFW B08614 silver,Neg,0.00,,Neg,0.00,,
44692.016,KY2,7/25/2012,MYLU,M,NR,juv,20:27,hand,No,6.5,37.2,0.17,0,Neg,Yes,KYFW B08648 silver,Neg,0.00,,Neg,0.00,,
44692.017,KY2,7/25/2012,MYSO,M,NR,adult,20:39,hand,No,6.4,39.0,0.16,0,Neg,Yes,KYFW B08647 silver,Neg,0.00,,Neg,0.00,,
44692.018,KY2,7/25/2012,MYLU,M,NR,juv,20:28,hand,No,6.6,35.0,0.19,0,Neg,Yes,KYFW B08615 silver,Neg,0.00,,Neg,0.00,,
44692.019,KY2,7/25/2012,MYSO,M,NR,juv,20:40,hand,No,6.0,39.4,0.15,1,Neg,Yes,KYFW B08646 silver,Neg,0.00,,Neg,0.00,,
44692.020,KY2,7/25/2012,MYSO,M,NR,juv,20:40,hand,No,6.6,38.6,0.17,0,Neg,Yes,KYFW B08645 silver,Neg,0.00,,Neg,0.00,,
44692.021,KY2,7/25/2012,MYSO,M,NR,adult,20:32,hand,No,6.4,35.3,0.18,1,Neg,Yes,KYFW B08616 silver,Neg,0.00,,Neg,0.00,,
44692.022,KY2,7/25/2012,MYSO,M,NR,adult,20:41,hand,No,6.3,37.4,0.17,1,Neg,No,KYFW B08644 silver,Neg,0.00,,,,,
44692.023,KY2,7/25/2012,MYSO,M,NR,juv,20:39,hand,No,7.1,39.5,0.18,0,Neg,No,KYFW B08617 silver,Neg,0.00,,,,,
44692.024,KY2,7/25/2012,MYSO,M,NR,adult,20:40,hand,No,7.3,38.0,0.19,0,Neg,Yes,KYFW B08618 silver,Neg,0.00,,Neg,0.00,,
44692.025,KY2,7/25/2012,MYSO,M,NR,juv,20:45,hand,No,6.2,38.0,0.16,0,Neg,Yes,KYFW B08619 silver,Neg,0.00,,Neg,0.00,,
44692.026,KY2,7/25/2012,MYSO,M,NR,adult,20:42,hand,No,7.2,38.7,0.19,1,Neg,Yes,KYFW B08643 silver,Neg,0.00,,Neg,0.00,,
44692.027,KY2,7/25/2012,MYSO,F,NL,juv,20:42,hand,No,6.5,38.5,0.17,0,Neg,Yes,KYFW B08642 silver,Neg,0.00,,Neg,0.00,,
44692.028,KY2,7/25/2012,MYSO,F,PL,adult,20:44,hand,No,6.9,39.8,0.17,1,Neg,Yes,KYFW B08641 silver,Neg,0.00,,Neg,0.00,,
44692.029,KY2,7/25/2012,MYSO,M,NR,adult,20:50,hand,No,6.3,39.7,0.16,0,Neg,Yes,KYFW B08640 silver,Neg,0.00,,Neg,0.00,,
44692.030,KY2,7/25/2012,MYLU,M,NR,juv,20:55,hand,No,5.9,36.5,0.16,0,Neg,Yes,KYFW B08639 silver,Neg,0.00,,Neg,0.00,,
44692.031,KY2,7/25/2012,MYSO,M,NR,adult,20:45,hand,No,6.5,38.0,0.17,0,Neg,Yes,KYFW B08620 silver,Neg,0.00,,Neg,0.00,,
44692.032,KY2,7/25/2012,MYLU,F,NL,juv,20:55,hand,No,6.5,36.0,0.18,1,Neg,Yes,KYFW B08621 silver,Neg,0.00,,Neg,0.00,,
44692.033,KY2,7/25/2012,MYSO,M,NR,adult,20:56,hand,No,6.4,40.6,0.16,1,Neg,Yes,KYFW B08638 silver,Neg,0.00,,Neg,0.00,,
44692.034,KY2,7/25/2012,MYSO,M,NR,adult,20:55,hand,No,6.3,39.0,0.16,1,Neg,No,KYFW B08622 silver,Neg,0.00,,,,,
44692.035,KY2,7/25/2012,MYSO,M,NR,adult,20:56,hand,No,5.9,38.8,0.15,0,Neg,Yes,KYFW B08637 silver,Neg,0.00,,Neg,0.00,,
44692.036,KY2,7/25/2012,MYSO,M,NR,adult,20:56,hand,No,6.4,38.5,0.17,1,Neg,Yes,KYFW B08623 silver,Neg,0.00,,Neg,0.00,,
44692.037,KY2,7/25/2012,MYSO,M,NR,adult,20:57,hand,No,5.7,39.0,0.15,0,Neg,Yes,KYFW B08624 silver,Neg,0.00,,Neg,0.00,,
44692.038,KY2,7/25/2012,MYSO,F,PL,adult,20:57,hand,No,7.6,40.3,0.19,1,Neg,Yes,KYFW B08636 silver,Neg,0.00,,Neg,0.00,,
44692.039,KY2,7/25/2012,MYSO,M,NR,juv,20:58,hand,No,6.5,40.0,0.16,0,Neg,Yes,KYFW B08635 silver,Neg,0.00,,Neg,0.00,,
44692.040,KY2,7/25/2012,MYSO,F,NL,juv,20:58,hand,No,5.7,35.0,0.16,0,Neg,Yes,KYFW B08625 silver,Neg,0.00,,Neg,0.00,,
44692.041,KY2,7/25/2012,MYSO,M,NR,adult,20:59,hand,No,6.2,39.5,0.16,1,Pos,Yes,KYFW B08626 silver,Neg,0.00,,Neg,0.00,,
44692.042,KY2,7/25/2012,MYLU,M,NR,adult,21:00,hand,No,6.2,38.8,0.16,1,Neg,No,KYFW 08634 silver,Neg,0.00,,,,,
44692.043,KY2,7/25/2012,MYSO,F,PL,adult,21:00,hand,No,7.5,41.0,0.18,1,Neg,Yes,KYFW B08633,Neg,0.00,,Neg,0.00,,
44692.044,KY2,7/26/2012,MYSO,M,NR,juv,13:55,hand,No,7.0,38.8,0.18,1,Neg,No,KYFW B08627 silver,Neg,0.00,,,,,
44692.045,KY2,7/26/2012,MYLU,M,NR,adult,13:51,hand,No,7.3,37.5,0.19,0,Neg,Yes,KYFW B08632 silver,Neg,0.00,,Neg,0.00,,
44692.046,KY2,7/26/2012,MYSO,M,NR,juv,13:51,hand,No,6.9,37.1,0.19,0,Neg,No,KYFW B08628 silver,Neg,0.00,,,,,
44692.047,KY2,7/26/2012,MYSO,M,NR,juv,13:52,hand,No,7.5,38.0,0.20,0,Neg,No,KYFW B08629 silver,Neg,0.00,,,,,
44692.048,KY2,7/26/2012,MYSO,M,NR,adult,13:52,hand,No,6.9,39.1,0.18,1,Neg,Yes,KYFW B08631 silver,Neg,0.00,,Neg,0.00,,
44692.049,KY2,7/26/2012,MYSO,M,NR,adult,13:52,hand,No,6.2,35.5,0.17,1,Neg,Yes,KYFW B08630 silver,Neg,0.00,,Neg,0.00,,
44692.050,KY2,7/26/2012,MYSO,M,NR,juv,13:53,hand,No,7.2,38.9,0.19,0,Neg,Yes,KYFW B08700 silver,Neg,0.00,,Neg,0.00,,
44692.051,KY2,7/26/2012,MYSO,M,NR,adult,13:53,hand,No,7.1,39.0,0.18,0,Neg,Yes,KYFW B08651 silver,Neg,0.00,,Neg,0.00,,
44692.052,KY2,7/26/2012,MYSO,M,NR,adult,13:53,hand,No,6.6,39.3,0.17,0,Neg,No,KYFW B08699 silver,Neg,0.00,,,,,
44692.053,KY2,7/26/2012,MYLU,F,NR,adult,13:53,hand,No,7.8,,,0,Neg,Yes,KYFW B08652 silver,missing,,,Neg,0.00,,
44692.054,KY2,7/26/2012,MYLU,M,NR,juv,13:54,hand,No,7.3,38.3,0.19,1,Neg,Yes,KYFW B08698 silver,Neg,0.00,,Neg,0.00,,
44692.055,KY2,7/26/2012,MYSO,F,PL,adult,13:54,hand,No,7.7,40.0,0.19,1,Neg,Yes,KYFW B08653 silver,Neg,0.00,,Neg,0.00,,
44692.056,KY2,7/26/2012,MYLU,F,NL,juv,13:54,hand,No,6.8,36.6,0.19,0,Neg,Yes,KYFW B08697 silver,Neg,0.00,,Neg,0.00,,
44692.057,KY2,7/26/2012,MYLU,M,NR,juv,13:55,hand,No,7.3,37.0,0.20,0,Neg,Yes,KYFW B08654 silver,Neg,0.00,,Neg,0.00,,
44692.058,KY2,7/26/2012,MYSO,F,PL,adult,13:55,hand,No,7.4,37.9,0.20,0,Neg,Yes,KYFW B08696 silver,Neg,0.00,,Neg,0.00,,
44692.059,KY2,7/26/2012,MYSO,M,NR,adult,13:55,hand,No,6.9,39.5,0.17,1,Neg,Yes,KYFW B08655 silver,Neg,0.00,,Neg,0.00,,
44692.060,KY2,7/26/2012,MYLU,F,PL,adult,13:55,hand,No,7.2,36.9,0.20,0,Neg,Yes,KYFW B08695 silver,Neg,0.00,,Neg,0.00,,
44692.061,KY2,7/26/2012,MYSO,M,NR,juv,13:55,hand,No,6.6,37.0,0.18,2,Neg,Yes,KYFW B08656 silver,Neg,0.00,,Neg,0.00,,
44692.062,KY2,7/26/2012,MYLU,F,NL,juv,13:56,hand,No,7.6,37.5,0.20,0,Neg,Yes,KYFW B08694 silver,Neg,0.00,,Neg,0.00,,
44692.063,KY2,7/26/2012,MYSO,F,PL,adult,13:56,hand,No,8.6,41.5,0.21,1,Neg,Yes,KYFW B08657 silver,Neg,0.00,,Neg,0.00,,
44692.064,KY2,7/26/2012,MYLU,M,NR,adult,15:14,hand,No,6.1,37.0,0.16,1,Neg,Yes,KYFW B08658 silver,Neg,0.00,,Neg,0.00,,
44692.065,KY2,7/26/2012,MYLU,M,NR,juv,15:15,hand,No,6.6,39.1,0.17,0,Neg,Yes,KYFW B08693 silver,Neg,0.00,,Neg,0.00,,
44692.066,KY2,7/26/2012,MYLU,M,NR,juv,15:14,hand,No,6.2,35.0,0.18,0,Neg,Yes,KYFW B08659 silver,Neg,0.00,,Neg,0.00,,
44692.067,KY2,7/26/2012,MYLU,M,NR,adult,15:15,hand,No,6.4,38.5,0.17,0,Neg,Yes,KYFW B08692 silver,Neg,0.00,,Neg,0.00,,
44692.068,KY2,7/26/2012,MYLU,M,NR,juv,15:15,hand,No,5.7,37.0,0.15,0,Neg,Yes,KYFW B08660 silver,Neg,0.00,,Neg,0.00,,
44692.069,KY2,7/26/2012,MYLU,M,NR,juv,15:16,hand,No,7.0,37.0,0.19,0,Neg,Yes,KYFW B08691 silver,Neg,0.00,,Neg,0.00,,
44692.070,KY2,7/26/2012,MYLU,M,NR,adult,15:16,hand,No,6.3,37.0,0.17,1,Neg,No,KYFW B08661 silver,Neg,0.00,,,,,
44692.071,KY2,7/26/2012,MYLU,F,PL,adult,15:16,hand,No,8.1,37.0,0.22,1,Neg,Yes,KYFW B08690 silver,Neg,0.00,,Neg,0.00,,
44692.072,KY2,7/26/2012,MYLU,M,NR,juv,15:16,hand,No,7.3,37.0,0.20,1,Neg,Yes,KYFW B08662 silver,Neg,0.00,,Neg,0.00,,
44692.073,KY2,7/26/2012,PESU,M,NR,juv,15:21,hand,No,4.8,34.4,0.14,0,Neg,Yes,KYFW B08689 silver,Neg,0.00,,Neg,0.00,,
44692.074,KY2,7/26/2012,MYSO,M,NR,juv,15:18,hand,No,7.3,39.5,0.18,1,Neg,Yes,KYFW B08663 silver,Neg,0.00,,Neg,0.00,,
44692.075,KY2,7/26/2012,MYSO,M,NR,juv,15:18,hand,No,7.1,37.0,0.19,1,Neg,Yes,KYFW B08664 silver,Neg,0.00,,Neg,0.00,,
44692.076,KY2,7/26/2012,PESU,M,NR,juv,15:20,hand,No,5.1,33.7,0.15,2,Pos,No,,Neg,0.00,,,,,
44692.077,KY2,7/26/2012,MYSO,M,NR,juv,15:26,hand,No,6.5,38.5,0.17,1,Neg,Yes,KYFW B08665 silver,Neg,0.00,,Neg,0.00,,
44692.078,KY2,7/26/2012,MYSO,M,NR,adult,15:26,hand,No,6.5,38.0,0.17,0,Neg,Yes,KYFW B08688 silver,Neg,0.00,,Neg,0.00,,
44692.079,KY2,7/26/2012,MYSO,M,NR,juv,15:27,hand,No,6.5,39.0,0.17,1,Neg,Yes,KYFW B08666 silver,Neg,0.00,,Neg,0.00,,
44692.080,KY2,7/26/2012,MYSO,F,PL,adult,15:40,hand,No,7.7,38.5,0.20,1,Neg,Yes,KYFW B08667 silver,Neg,0.00,,Neg,0.00,,
44692.081,KY2,7/26/2012,MYSO,F,PL,adult,15:41,hand,No,8.1,39.0,0.21,0,Neg,Yes,KYFW B08687 silver,Neg,0.00,,Neg,0.00,,
44692.082,KY2,7/26/2012,MYSO,F,PL,adult,15:42,hand,No,7.0,39.0,0.18,0,Neg,Yes,KYFW B08668 silver,Neg,0.00,,Neg,0.00,,
44692.083,KY2,7/26/2012,MYSO,M,NR,adult,15:26,hand,No,7.0,39.9,0.18,0,Neg,Yes,KYFW B08686 silver,Neg,0.00,,Neg,0.00,,
44692.084,KY2,7/26/2012,MYSO,M,NR,juv,15:42,hand,No,6.4,38.5,0.17,1,Neg,Yes,KYFW B08669 silver,Neg,0.00,,Neg,0.00,,
44692.085,KY2,7/26/2012,MYSO,F,PL,adult,15:40,hand,No,8.0,38.8,0.21,1,Neg,Yes,KYFW B08685 silver,Neg,0.00,,Neg,0.00,,
44692.086,KY2,7/26/2012,MYSO,F,PL,adult,15:41,hand,No,7.4,39.0,0.19,0,Neg,Yes,KYFW B08670 silver,Neg,0.00,,Neg,0.00,,
44692.087,KY2,7/26/2012,MYLU,M,NR,adult,17:26,hand,No,6.6,34.8,0.19,1,Neg,No,KYFW B08671 silver,Neg,0.00,,,,,
44692.088,KY2,7/26/2012,MYLU,M,NR,adult,17:39,hand,No,7.7,38.8,0.20,0,Neg,Yes,KYFW B08673 silver,Neg,0.00,,Neg,0.00,,
44692.089,KY2,7/26/2012,PESU,M,NR,juv,17:29,hand,No,5.2,33.8,0.15,0,Neg,No,KYFW B08672 silver,Neg,0.00,,,,,
44693.001,OH1,7/31/2012,MYSE,M,ND,adult,20:58,harp trap,No,6.6,35.8,0.18,2,Neg,Yes,ODNR 24603 silver,Neg,0.00,,Neg,0.00,,
44693.002,OH1,7/31/2012,MYLU,M,S,adult,21:05,harp trap,No,7.3,36.5,0.20,0,Neg,No,ODNR 24604 silver,Neg,0.00,,,,,
44693.003,OH1,7/31/2012,MYLU,M,S,adult,21:08,harp trap,No,5.5,36.3,0.15,0,Neg,No,ODNR 24605 silver,Neg,0.00,,,,,
44693.004,OH1,7/31/2012,MYSE,F,NL,adult,21:55,harp trap,No,6.6,34.9,0.19,0,Neg,Yes,ODNR 24606 silver,Neg,0.00,,Neg,0.00,,
44693.005,OH1,7/31/2012,MYSE,M,S,adult,21:58,harp trap,No,6.6,35.7,0.18,0,Neg,Yes,ODNR 24607 silver,Neg,0.00,,Neg,0.00,,
44693.006,OH1,7/31/2012,PESU,M,S,adult,22:15,harp trap,No,4.9,33.7,0.15,0,Neg,No,ODNR 24608 silver,Neg,0.00,,,,,
44693.007,OH1,7/31/2012,MYSE,M,S,adult,22:20,harp trap,No,5.7,34.4,0.17,0,Neg,No,ODNR 24609 silver,Neg,0.00,,,,,
44693.008,OH1,7/31/2012,MYSE,F,PL,adult,22:22,harp trap,No,6.9,36.7,0.19,0,Neg,Yes,ODNR 24610 silver,Neg,0.00,,Neg,0.00,,
44693.009,OH1,7/31/2012,EPFU,M,S,adult,22:24,harp trap,No,14.6,44.1,0.33,0,Neg,Yes,ODNR 31851 silver,Neg,0.00,,Neg,0.00,,
44693.010,OH1,7/31/2012,MYSE,F,NL,adult,22:28,harp trap,No,6.7,38.1,0.18,0,Neg,Yes,ODNR 24611 silver,Neg,0.00,,Neg,0.00,,
44693.011,OH1,7/31/2012,MYSE,M,ND,adult,22:34,harp trap,No,4.9,34.2,0.14,0,Neg,No,ODNR 24612 silver,Neg,0.00,,,,,
44693.012,OH1,7/31/2012,MYSE,M,ND,adult,22:43,harp trap,No,6.0,36.7,0.16,0,Neg,No,ODNR 24613 silver,Neg,0.00,,,,,
44693.013,OH1,7/31/2012,MYSE,M,S,adult,22:49,harp trap,No,5.8,34.2,0.17,0,Neg,Yes,ODNR 24614 silver,Neg,0.00,,Neg,0.00,,
44693.014,OH1,7/31/2012,MYSE,M,ND,adult,22:52,harp trap,No,6.0,32.9,0.18,0,Neg,No,ODNR 24615 silver,Neg,0.00,,,,,
44693.015,OH1,8/1/2012,MYLU,F,NL,adult,20:24,harp trap,No,6.0,37.2,0.16,0,Neg,No,ODNR 24626 silver,Neg,0.00,,,,,
44693.016,OH1,8/1/2012,MYLU,F,NL,adult,20:34,harp trap,No,5.8,38.0,0.15,1,Neg,No,ODNR 24627 silver,Neg,0.00,,,,,
44693.017,OH1,8/1/2012,MYSE,M,S,adult,20:47,harp trap,No,6.4,37.1,0.17,NR,Neg,Yes,ODNR 24628 silver,Neg,0.00,,Neg,0.00,,
44693.018,OH1,8/1/2012,MYLU,M,ND,juv,20:55,harp trap,No,6.5,36.9,0.18,0,Neg,Yes,ODNR 24629 silver,Neg,0.00,,Pos,36.26,,
44693.019,OH1,8/1/2012,MYLU,M,S,adult,20:57,harp trap,No,6.6,36.8,0.18,0,Neg,No,ODNR 24630 silver,Neg,0.00,,,,,
44693.020,OH1,8/1/2012,MYLU,M,S,adult,21:00,harp trap,No,7.9,38.7,0.20,0,Neg,Yes,ODNR 24631 silver,Neg,0.00,,Pos,35.25,,
44693.021,OH1,8/1/2012,PESU,M,S,adult,21:02,harp trap,No,5.5,34.3,0.16,0,Neg,No,ODNR 24632 silver,Neg,0.00,,,,,
44693.022,OH1,8/1/2012,MYLU,M,S,adult,21:05,harp trap,No,6.5,38.6,0.17,0,Neg,Yes,ODNR 24633 silver,Neg,0.00,,Pos,36.99,,
44693.023,OH1,8/1/2012,MYLU,M,S,adult,21:07,harp trap,No,6.3,36.4,0.17,0,Neg,No,ODNR 24634 silver,Neg,0.00,,,,,
44693.024,OH1,8/1/2012,MYLU,M,S,adult,21:10,harp trap,No,7.5,37.6,0.20,0,Neg,No,ODNR 24635 silver,Neg,0.00,,,,,
44693.025,OH1,8/1/2012,MYLU,M,S,adult,21:18,harp trap,No,7.4,36.4,0.20,0,Neg,No,ODNR 24636 silver,Neg,0.00,,,,,
44693.026,OH1,8/1/2012,MYLU,M,S,adult,21:22,harp trap,No,7.0,36.6,0.19,0,Neg,Yes,ODNR 24637 silver,Neg,0.00,,Neg,0.00,,
44693.027,OH1,8/1/2012,MYSE,F,PL,adult,22:13,harp trap,No,6.3,36.5,0.17,0,Neg,No,ODNR 24638 silver,Neg,0.00,,,,,
44693.028,OH1,8/1/2012,MYSE,M,S,adult,22:53,harp trap,No,6.3,34.6,0.18,0,Neg,Yes,ODNR 24639 silver,Neg,0.00,,Neg,0.00,,
44693.029,OH1,8/1/2012,MYLU,M,ND,adult,23:54,harp trap,No,6.9,36.8,0.19,0,Neg,Yes,ODNR 24648 silver,Neg,0.00,,Pos,37.63,,
44693.030,OH1,8/2/2012,MYSE,M,ND,adult,20:42,harp trap,No,5.4,35.9,0.15,0,Neg,No,ODNR 19401 silver,Neg,0.00,,,,,
44693.031,OH1,7/31/2012,MYLU,M,S,adult,20:48,harp trap,No,6.5,38.0,0.17,0,Neg,No,ODNR 19362 silver,Neg,0.00,,,,,
44693.032,OH1,7/31/2012,MYLU,M,S,adult,21:11,harp trap,No,7.5,38.0,0.20,0,Neg,No,ODNR 19363 silver,Neg,0.00,,,,,
44693.033,OH1,8/2/2012,MYLU,F,NL,adult,20:47,harp trap,No,6.9,37.7,0.18,0,Neg,No,ODNR 19402 silver,Neg,0.00,,,,,
44693.034,OH1,8/2/2012,MYSE,M,S,adult,20:48,harp trap,No,5.6,35.9,0.16,0,Neg,No,ODNR 19403 silver,Neg,0.00,,,,,
44693.035,OH1,8/2/2012,MYLU,M,S,adult,20:54,harp trap,No,7.2,35.7,0.20,0,Neg,No,ODNR 19404 silver,Neg,0.00,,,,,
44693.036,OH1,8/2/2012,MYSE,F,NL,adult,20:58,harp trap,No,6.0,36.4,0.17,0,Neg,Yes,ODNR 19405 silver,Neg,0.00,,Neg,0.00,,
44693.037,OH1,8/2/2012,MYSE,M,S,adult,21:05,harp trap,No,5.1,33.9,0.15,0,Neg,No,ODNR 19406 silver,Neg,0.00,,,,,
44693.038,OH1,8/2/2012,MYSE,F,NL,juv,21:07,harp trap,No,5.7,35.9,0.16,0,Neg,No,ODNR 19407 silver,Neg,0.00,,,,,
44693.039,OH1,8/2/2012,PESU,M,S,adult,21:15,harp trap,No,5.3,34.1,0.16,0,Neg,No,ODNR 19408 silver,Neg,0.00,,,,,
44693.040,OH1,8/2/2012,PESU,M,S,juv,21:18,harp trap,No,5.0,34.0,0.15,0,Neg,No,ONDR 19409 silver,Neg,0.00,,,,,
44693.041,OH1,8/2/2012,PESU,M,S,adult,21:28,harp trap,No,5.0,35.0,0.14,0,Neg,No,ODNR 19410 silver,Neg,0.00,,,,,
44693.042,OH1,8/2/2012,MYSE,F,PL,adult,21:32,harp trap,No,6.4,38.0,0.17,0,Neg,No,ODNR 19411 silver,Neg,0.00,,,,,
44693.043,OH1,8/2/2012,MYLU,M,S,adult,21:42,harp trap,No,6.4,38.0,0.17,0,Neg,No,ODNR 19412 silver,Neg,0.00,,,,,
44693.044,OH1,8/2/2012,MYSE,M,S,adult,21:51,harp trap,No,5.5,36.0,0.15,0,Neg,Yes,ODNR 19413 silver,Neg,0.00,,Neg,0.00,,
44693.045,OH1,8/2/2012,MYSE,M,ND,adult,22:20,harp trap,No,6.7,39.0,0.17,0,Neg,Yes,ODNR 19414 silver,Neg,0.00,,Neg,0.00,,
44693.047,OH1,8/1/2012,MYSE,M,ND,adult,20:25,mist net,No,5.5,32.3,0.17,0,Neg,No,ODNR 19364 silver,Neg,0.00,,,,,
44693.048,OH1,8/1/2012,MYSE,F,PL,adult,20:14,harp trap,No,6.5,38.0,0.17,0,Neg,No,ODNR 19365 silver,Neg,0.00,,,,,
44693.049,OH1,8/1/2012,PESU,M,ND,adult,22:18,harp trap,No,5.5,38.0,0.14,1,Neg,No,ODNR 19366 silver,Neg,0.00,,,,,
44693.050,OH1,8/1/2012,MYSE,F,NL,adult,22:48,harp trap,No,6.0,38.0,0.16,0,Neg,No,ODNR 19367 silver,Neg,0.00,,,,,
44693.051,OH1,8/1/2012,MYSE,M,S,adult,22:50,mist net,No,5.5,38.0,0.14,1,Neg,Yes,ODNR 19371 silver,Neg,0.00,,Neg,0.00,,
44693.052,OH1,8/1/2012,MYSE,F,NL,adult,23:17,harp trap,No,6.5,37.0,0.18,0,Neg,Yes,ODNR 19372 silver,Neg,0.00,,Neg,0.00,,
44693.053,OH1,8/1/2012,MYSE,M,S,adult,23:04,mist net,No,6.0,37.0,0.16,0,Neg,Yes,ODNR 19373 silver,Neg,0.00,,Neg,0.00,,
44693.054,OH1,8/1/2012,MYSE,M,ND,adult,23:50,harp trap,No,5.5,38.0,0.14,0,Neg,Yes,ODNR 19375 silver,Neg,0.00,,Neg,0.00,,
44693.055,OH1,8/1/2012,MYSE,F,NL,adult,23:56,harp trap,No,6.2,35.0,0.18,0,Neg,Yes,ODNR 19376 silver,Neg,0.00,,Neg,0.00,,
44693.056,OH1,8/1/2012,MYSE,M,S,adult,23:59,harp trap,No,5.0,36.0,0.14,0,Neg,Yes,ODNR 19377 silver,Neg,0.00,,Neg,0.00,,
44693.057,OH1,8/1/2012,MYSO,M,S,adult,23:59,mist net,No,6.0,38.0,0.16,0,Neg,Yes,ODNR 19378 silver,Neg,0.00,,Neg,0.00,,
44693.058,OH1,8/2/2012,MYSE,M,ND,adult,0:28,harp trap,No,5.0,35.0,0.14,1,Neg,No,ODNR 19379 silver,Neg,0.00,,,,,
44693.059,OH1,8/2/2012,PESU,M,ND,juv,0:31,harp trap,No,5.3,35.0,0.15,1,Neg,No,ODNR 19380 silver,Neg,0.00,,,,,
44693.060,OH1,8/2/2012,MYSE,M,S,adult,0:39,harp trap,No,5.3,36.0,0.15,0,Neg,No,ODNR 19381 silver,Neg,0.00,,,,,
44693.061,OH1,8/2/2012,MYLU,M,S,adult,20:36,harp trap,No,6.3,38.0,0.16,0,Neg,No,ODNR 19382 silver,Neg,0.00,,,,,
44693.062,OH1,8/2/2012,MYLU,M,S,adult,20:45,harp trap,No,6.0,37.0,0.16,0,Neg,No,ODNR 19383 silver,Neg,0.00,,,,,
44693.063,OH1,8/2/2012,MYLU,M,S,adult,20:49,harp trap,No,6.0,38.0,0.16,0,Neg,Yes,ODNR 19384 silver,Neg,0.00,,Neg,0.00,,
44693.064,OH1,8/2/2012,MYLU,M,S,adult,20:51,harp trap,No,6.0,35.0,0.17,0,Neg,No,ODNR 19385 silver,Neg,0.00,,,,,
44693.065,OH1,8/2/2012,MYLU,M,S,adult,21:05,harp trap,No,6.3,37.0,0.17,1,Neg,No,ODNR 19386 silver,Neg,0.00,,,,,
