,county,WNS_MAP_YR,WNS_STATUS,county.y,touching,county1.incidence,year,num_shared
1,St. Louis-Minnesota,2015-16,Confirmed,Douglas-Wisconsin,FALSE,0,2015,11
2,St. Louis-Minnesota,2015-16,Confirmed,Iron-Wisconsin,FALSE,0,2015,41
3,St. Louis-Minnesota,2015-16,Confirmed,Washington-Minnesota,FALSE,0,2015,104
4,St. Louis-Minnesota,2015-16,Confirmed,Iowa-Wisconsin,FALSE,0,2015,9
5,St. Louis-Minnesota,2015-16,Confirmed,Jackson-Iowa,FALSE,0,2015,7
6,St. Louis-Minnesota,2015-16,Confirmed,Taney-Missouri,FALSE,0,2015,8
7,St. Louis-Minnesota,2015-16,Confirmed,Benton-Arkansas,FALSE,0,2015,3
8,St. Louis-Minnesota,2015-16,Confirmed,Calhoun-Alabama,FALSE,0,2015,0
9,St. Louis-Minnesota,2015-16,Confirmed,Green-Wisconsin,FALSE,0,2015,7
10,Douglas-Wisconsin,2015-16,Confirmed,St. Louis-Minnesota,FALSE,0,2015,11
11,Douglas-Wisconsin,2015-16,Confirmed,Iron-Wisconsin,FALSE,0,2015,12
12,Douglas-Wisconsin,2015-16,Confirmed,Washington-Minnesota,FALSE,0,2015,4
13,Douglas-Wisconsin,2015-16,Confirmed,Iowa-Wisconsin,FALSE,0,2015,3
14,Douglas-Wisconsin,2015-16,Confirmed,Jackson-Iowa,FALSE,0,2015,0
15,Douglas-Wisconsin,2015-16,Confirmed,Taney-Missouri,FALSE,0,2015,2
16,Douglas-Wisconsin,2015-16,Confirmed,Benton-Arkansas,FALSE,0,2015,0
17,Douglas-Wisconsin,2015-16,Confirmed,Calhoun-Alabama,FALSE,0,2015,0
18,Douglas-Wisconsin,2015-16,Confirmed,Green-Wisconsin,FALSE,0,2015,2
19,Iron-Wisconsin,2015-16,Suspect,St. Louis-Minnesota,FALSE,1,2015,41
20,Iron-Wisconsin,2015-16,Suspect,Douglas-Wisconsin,FALSE,1,2015,12
21,Iron-Wisconsin,2015-16,Suspect,Washington-Minnesota,FALSE,1,2015,27
22,Iron-Wisconsin,2015-16,Suspect,Iowa-Wisconsin,FALSE,1,2015,22
23,Iron-Wisconsin,2015-16,Suspect,Jackson-Iowa,FALSE,1,2015,7
24,Iron-Wisconsin,2015-16,Suspect,Taney-Missouri,FALSE,1,2015,7
25,Iron-Wisconsin,2015-16,Suspect,Benton-Arkansas,FALSE,1,2015,4
26,Iron-Wisconsin,2015-16,Suspect,Calhoun-Alabama,FALSE,1,2015,0
27,Iron-Wisconsin,2015-16,Suspect,Green-Wisconsin,FALSE,1,2015,11
28,Oxford-Maine,2010-11,Confirmed,Fairfield-Connecticut,FALSE,0,2010,0
29,Oxford-Maine,2010-11,Confirmed,Monroe-Indiana,FALSE,0,2010,0
30,Oxford-Maine,2010-11,Confirmed,Crawford-Indiana,FALSE,0,2010,0
31,Oxford-Maine,2010-11,Confirmed,Roanoke-Virginia,FALSE,0,2010,0
32,Oxford-Maine,2010-11,Confirmed,Wise-Virginia,FALSE,0,2010,0
33,Oxford-Maine,2010-11,Confirmed,Montgomery-Tennessee,FALSE,0,2010,0
34,Oxford-Maine,2010-11,Confirmed,Yancey-North Carolina,FALSE,0,2010,0
35,Oxford-Maine,2010-11,Confirmed,Saint John-New Brunswick,FALSE,0,2010,0
36,Oxford-Maine,2010-11,Confirmed,Nipissing District (Part 1 Of)-Ontario,FALSE,0,2010,0
37,Oxford-Maine,2010-11,Confirmed,Halton Regional Municipality-Ontario,FALSE,0,2010,0
38,Oxford-Maine,2010-11,Confirmed,Haliburton-Ontario,FALSE,0,2010,0
39,Oxford-Maine,2010-11,Confirmed,Albert-New Brunswick,FALSE,0,2010,0
40,Oxford-Maine,2010-11,Confirmed,Hants-Nova Scotia,FALSE,0,2010,0
41,Oxford-Maine,2010-11,Confirmed,Kings-Nova Scotia,FALSE,0,2010,0
42,Washington-Minnesota,2015-16,Confirmed,St. Louis-Minnesota,FALSE,0,2015,104
43,Washington-Minnesota,2015-16,Confirmed,Douglas-Wisconsin,FALSE,0,2015,4
44,Washington-Minnesota,2015-16,Confirmed,Iron-Wisconsin,FALSE,0,2015,27
45,Washington-Minnesota,2015-16,Confirmed,Iowa-Wisconsin,FALSE,0,2015,9
46,Washington-Minnesota,2015-16,Confirmed,Jackson-Iowa,FALSE,0,2015,9
47,Washington-Minnesota,2015-16,Confirmed,Taney-Missouri,FALSE,0,2015,3
48,Washington-Minnesota,2015-16,Confirmed,Benton-Arkansas,FALSE,0,2015,3
49,Washington-Minnesota,2015-16,Confirmed,Calhoun-Alabama,FALSE,0,2015,0
50,Washington-Minnesota,2015-16,Confirmed,Green-Wisconsin,FALSE,0,2015,7
51,Essex-New York,2007-08,Confirmed,Bennington-Vermont,FALSE,0,2007,2
52,Essex-New York,2007-08,Confirmed,Franklin-Massachusetts,FALSE,0,2007,0
53,Essex-New York,2007-08,Confirmed,Ulster-New York,FALSE,0,2007,4
54,Essex-New York,2007-08,Confirmed,Litchfield-Connecticut,FALSE,0,2007,1
55,Hamilton-New York,2008-09,Confirmed,Middlesex-Massachusetts,FALSE,0,2008,0
56,Hamilton-New York,2008-09,Confirmed,Hartford-Connecticut,FALSE,0,2008,2
57,Hamilton-New York,2008-09,Confirmed,Putnam-New York,FALSE,0,2008,1
58,Hamilton-New York,2008-09,Confirmed,Luzerne-Pennsylvania,FALSE,0,2008,0
59,Hamilton-New York,2008-09,Confirmed,Centre-Pennsylvania,FALSE,0,2008,0
60,Hamilton-New York,2008-09,Confirmed,Warren-New Jersey,FALSE,0,2008,0
61,Hamilton-New York,2008-09,Confirmed,Morris-New Jersey,FALSE,0,2008,4
62,Hamilton-New York,2008-09,Confirmed,Giles-Virginia,FALSE,0,2008,0
63,Hamilton-New York,2008-09,Confirmed,Smyth-Virginia,FALSE,0,2008,0
64,Fillmore-Minnesota,2016-17,Confirmed,Shelby-Alabama,FALSE,0,2016,0
65,Fillmore-Minnesota,2016-17,Confirmed,Itasca-Minnesota,FALSE,0,2016,31
66,Fillmore-Minnesota,2016-17,Confirmed,Lancaster-Nebraska,FALSE,0,2016,1
67,Fillmore-Minnesota,2016-17,Confirmed,Blount-Alabama,FALSE,0,2016,0
68,Bennington-Vermont,2007-08,Confirmed,Essex-New York,FALSE,0,2007,2
69,Bennington-Vermont,2007-08,Confirmed,Franklin-Massachusetts,TRUE,0,2007,4
70,Bennington-Vermont,2007-08,Confirmed,Ulster-New York,FALSE,0,2007,1
71,Bennington-Vermont,2007-08,Confirmed,Litchfield-Connecticut,FALSE,0,2007,9
72,Iowa-Wisconsin,2015-16,Confirmed,St. Louis-Minnesota,FALSE,0,2015,9
73,Iowa-Wisconsin,2015-16,Confirmed,Douglas-Wisconsin,FALSE,0,2015,3
74,Iowa-Wisconsin,2015-16,Confirmed,Iron-Wisconsin,FALSE,0,2015,22
75,Iowa-Wisconsin,2015-16,Confirmed,Washington-Minnesota,FALSE,0,2015,9
76,Iowa-Wisconsin,2015-16,Confirmed,Jackson-Iowa,FALSE,0,2015,13
77,Iowa-Wisconsin,2015-16,Confirmed,Taney-Missouri,FALSE,0,2015,0
78,Iowa-Wisconsin,2015-16,Confirmed,Benton-Arkansas,FALSE,0,2015,0
79,Iowa-Wisconsin,2015-16,Confirmed,Calhoun-Alabama,FALSE,0,2015,0
80,Iowa-Wisconsin,2015-16,Confirmed,Green-Wisconsin,TRUE,0,2015,40
81,Franklin-Massachusetts,2007-08,Confirmed,Essex-New York,FALSE,0,2007,0
82,Franklin-Massachusetts,2007-08,Confirmed,Bennington-Vermont,TRUE,0,2007,4
83,Franklin-Massachusetts,2007-08,Confirmed,Ulster-New York,FALSE,0,2007,0
84,Franklin-Massachusetts,2007-08,Confirmed,Litchfield-Connecticut,FALSE,0,2007,4
85,Middlesex-Massachusetts,2008-09,Suspect,Hamilton-New York,FALSE,1,2008,0
86,Middlesex-Massachusetts,2008-09,Suspect,Hartford-Connecticut,FALSE,1,2008,2
87,Middlesex-Massachusetts,2008-09,Suspect,Putnam-New York,FALSE,1,2008,0
88,Middlesex-Massachusetts,2008-09,Suspect,Luzerne-Pennsylvania,FALSE,1,2008,0
89,Middlesex-Massachusetts,2008-09,Suspect,Centre-Pennsylvania,FALSE,1,2008,0
90,Middlesex-Massachusetts,2008-09,Suspect,Warren-New Jersey,FALSE,1,2008,0
91,Middlesex-Massachusetts,2008-09,Suspect,Morris-New Jersey,FALSE,1,2008,1
92,Middlesex-Massachusetts,2008-09,Suspect,Giles-Virginia,FALSE,1,2008,0
93,Middlesex-Massachusetts,2008-09,Suspect,Smyth-Virginia,FALSE,1,2008,0
94,Jackson-Iowa,2015-16,Confirmed,St. Louis-Minnesota,FALSE,0,2015,7
95,Jackson-Iowa,2015-16,Confirmed,Douglas-Wisconsin,FALSE,0,2015,0
96,Jackson-Iowa,2015-16,Confirmed,Iron-Wisconsin,FALSE,0,2015,7
97,Jackson-Iowa,2015-16,Confirmed,Washington-Minnesota,FALSE,0,2015,9
98,Jackson-Iowa,2015-16,Confirmed,Iowa-Wisconsin,FALSE,0,2015,13
99,Jackson-Iowa,2015-16,Confirmed,Taney-Missouri,FALSE,0,2015,0
100,Jackson-Iowa,2015-16,Confirmed,Benton-Arkansas,FALSE,0,2015,0
101,Jackson-Iowa,2015-16,Confirmed,Calhoun-Alabama,FALSE,0,2015,0
102,Jackson-Iowa,2015-16,Confirmed,Green-Wisconsin,FALSE,0,2015,4
103,Ulster-New York,2007-08,Confirmed,Essex-New York,FALSE,0,2007,4
104,Ulster-New York,2007-08,Confirmed,Bennington-Vermont,FALSE,0,2007,1
105,Ulster-New York,2007-08,Confirmed,Franklin-Massachusetts,FALSE,0,2007,0
106,Ulster-New York,2007-08,Confirmed,Litchfield-Connecticut,FALSE,0,2007,10
107,Litchfield-Connecticut,2007-08,Confirmed,Essex-New York,FALSE,0,2007,1
108,Litchfield-Connecticut,2007-08,Confirmed,Bennington-Vermont,FALSE,0,2007,9
109,Litchfield-Connecticut,2007-08,Confirmed,Franklin-Massachusetts,FALSE,0,2007,4
110,Litchfield-Connecticut,2007-08,Confirmed,Ulster-New York,FALSE,0,2007,10
111,Hartford-Connecticut,2008-09,Confirmed,Hamilton-New York,FALSE,0,2008,2
112,Hartford-Connecticut,2008-09,Confirmed,Middlesex-Massachusetts,FALSE,0,2008,2
113,Hartford-Connecticut,2008-09,Confirmed,Putnam-New York,FALSE,0,2008,11
114,Hartford-Connecticut,2008-09,Confirmed,Luzerne-Pennsylvania,FALSE,0,2008,0
115,Hartford-Connecticut,2008-09,Confirmed,Centre-Pennsylvania,FALSE,0,2008,2
116,Hartford-Connecticut,2008-09,Confirmed,Warren-New Jersey,FALSE,0,2008,1
117,Hartford-Connecticut,2008-09,Confirmed,Morris-New Jersey,FALSE,0,2008,2
118,Hartford-Connecticut,2008-09,Confirmed,Giles-Virginia,FALSE,0,2008,0
119,Hartford-Connecticut,2008-09,Confirmed,Smyth-Virginia,FALSE,0,2008,0
120,Fairfield-Connecticut,2010-11,Confirmed,Oxford-Maine,FALSE,0,2010,0
121,Fairfield-Connecticut,2010-11,Confirmed,Monroe-Indiana,FALSE,0,2010,0
122,Fairfield-Connecticut,2010-11,Confirmed,Crawford-Indiana,FALSE,0,2010,0
123,Fairfield-Connecticut,2010-11,Confirmed,Roanoke-Virginia,FALSE,0,2010,0
124,Fairfield-Connecticut,2010-11,Confirmed,Wise-Virginia,FALSE,0,2010,0
125,Fairfield-Connecticut,2010-11,Confirmed,Montgomery-Tennessee,FALSE,0,2010,0
126,Fairfield-Connecticut,2010-11,Confirmed,Yancey-North Carolina,FALSE,0,2010,0
127,Fairfield-Connecticut,2010-11,Confirmed,Saint John-New Brunswick,FALSE,0,2010,0
128,Fairfield-Connecticut,2010-11,Confirmed,Nipissing District (Part 1 Of)-Ontario,FALSE,0,2010,0
129,Fairfield-Connecticut,2010-11,Confirmed,Halton Regional Municipality-Ontario,FALSE,0,2010,0
130,Fairfield-Connecticut,2010-11,Confirmed,Haliburton-Ontario,FALSE,0,2010,0
131,Fairfield-Connecticut,2010-11,Confirmed,Albert-New Brunswick,FALSE,0,2010,0
132,Fairfield-Connecticut,2010-11,Confirmed,Hants-Nova Scotia,FALSE,0,2010,0
133,Fairfield-Connecticut,2010-11,Confirmed,Kings-Nova Scotia,FALSE,0,2010,0
134,Orange-New York,2009-10,Confirmed,Monroe-Pennsylvania,FALSE,0,2009,0
135,Orange-New York,2009-10,Confirmed,Blair-Pennsylvania,FALSE,0,2009,0
136,Orange-New York,2009-10,Confirmed,Huntingdon-Pennsylvania,FALSE,0,2009,4
137,Orange-New York,2009-10,Confirmed,Greenbrier-West Virginia,FALSE,0,2009,0
138,Orange-New York,2009-10,Confirmed,Shannon-Missouri,FALSE,0,2009,0
139,Orange-New York,2009-10,Confirmed,Sullivan-Tennessee,FALSE,0,2009,0
140,Orange-New York,2009-10,Confirmed,Hastings-Ontario,FALSE,0,2009,0
141,Orange-New York,2009-10,Confirmed,Les Collines-De-L'Outaouais-Quebec,FALSE,0,2009,1
142,Cuyahoga-Ohio,2011-12,Confirmed,Clearfield-Pennsylvania,FALSE,0,2011,5
143,Cuyahoga-Ohio,2011-12,Confirmed,Hancock-Tennessee,FALSE,0,2011,0
144,Cuyahoga-Ohio,2011-12,Confirmed,Hamilton-Tennessee,FALSE,0,2011,4
145,Cuyahoga-Ohio,2011-12,Confirmed,Jackson-Alabama,FALSE,0,2011,4
146,Cuyahoga-Ohio,2011-12,Confirmed,Warren-Pennsylvania,FALSE,0,2011,7
147,Cuyahoga-Ohio,2011-12,Confirmed,Wellington-Ontario,FALSE,0,2011,3
148,Cuyahoga-Ohio,2011-12,Confirmed,Colchester-Nova Scotia,FALSE,0,2011,0
149,Cuyahoga-Ohio,2011-12,Confirmed,Westmorland-New Brunswick,FALSE,0,2011,1
150,Cuyahoga-Ohio,2011-12,Confirmed,Kings-New Brunswick,FALSE,0,2011,3
151,Putnam-New York,2008-09,Confirmed,Hamilton-New York,FALSE,0,2008,1
152,Putnam-New York,2008-09,Confirmed,Middlesex-Massachusetts,FALSE,0,2008,0
153,Putnam-New York,2008-09,Confirmed,Hartford-Connecticut,FALSE,0,2008,11
154,Putnam-New York,2008-09,Confirmed,Luzerne-Pennsylvania,FALSE,0,2008,0
155,Putnam-New York,2008-09,Confirmed,Centre-Pennsylvania,FALSE,0,2008,1
156,Putnam-New York,2008-09,Confirmed,Warren-New Jersey,FALSE,0,2008,6
157,Putnam-New York,2008-09,Confirmed,Morris-New Jersey,FALSE,0,2008,9
158,Putnam-New York,2008-09,Confirmed,Giles-Virginia,FALSE,0,2008,0
159,Putnam-New York,2008-09,Confirmed,Smyth-Virginia,FALSE,0,2008,0
160,Luzerne-Pennsylvania,2008-09,Confirmed,Hamilton-New York,FALSE,0,2008,0
161,Luzerne-Pennsylvania,2008-09,Confirmed,Middlesex-Massachusetts,FALSE,0,2008,0
162,Luzerne-Pennsylvania,2008-09,Confirmed,Hartford-Connecticut,FALSE,0,2008,0
163,Luzerne-Pennsylvania,2008-09,Confirmed,Putnam-New York,FALSE,0,2008,0
164,Luzerne-Pennsylvania,2008-09,Confirmed,Centre-Pennsylvania,FALSE,0,2008,1
165,Luzerne-Pennsylvania,2008-09,Confirmed,Warren-New Jersey,FALSE,0,2008,0
166,Luzerne-Pennsylvania,2008-09,Confirmed,Morris-New Jersey,FALSE,0,2008,1
167,Luzerne-Pennsylvania,2008-09,Confirmed,Giles-Virginia,FALSE,0,2008,0
168,Luzerne-Pennsylvania,2008-09,Confirmed,Smyth-Virginia,FALSE,0,2008,0
169,Centre-Pennsylvania,2008-09,Confirmed,Hamilton-New York,FALSE,0,2008,0
170,Centre-Pennsylvania,2008-09,Confirmed,Middlesex-Massachusetts,FALSE,0,2008,0
171,Centre-Pennsylvania,2008-09,Confirmed,Hartford-Connecticut,FALSE,0,2008,2
172,Centre-Pennsylvania,2008-09,Confirmed,Putnam-New York,FALSE,0,2008,1
173,Centre-Pennsylvania,2008-09,Confirmed,Luzerne-Pennsylvania,FALSE,0,2008,1
174,Centre-Pennsylvania,2008-09,Confirmed,Warren-New Jersey,FALSE,0,2008,3
175,Centre-Pennsylvania,2008-09,Confirmed,Morris-New Jersey,FALSE,0,2008,13
176,Centre-Pennsylvania,2008-09,Confirmed,Giles-Virginia,FALSE,0,2008,0
177,Centre-Pennsylvania,2008-09,Confirmed,Smyth-Virginia,FALSE,0,2008,0
178,Clearfield-Pennsylvania,2011-12,Confirmed,Cuyahoga-Ohio,FALSE,0,2011,5
179,Clearfield-Pennsylvania,2011-12,Confirmed,Hancock-Tennessee,FALSE,0,2011,0
180,Clearfield-Pennsylvania,2011-12,Confirmed,Hamilton-Tennessee,FALSE,0,2011,0
181,Clearfield-Pennsylvania,2011-12,Confirmed,Jackson-Alabama,FALSE,0,2011,1
182,Clearfield-Pennsylvania,2011-12,Confirmed,Warren-Pennsylvania,FALSE,0,2011,12
183,Clearfield-Pennsylvania,2011-12,Confirmed,Wellington-Ontario,FALSE,0,2011,5
184,Clearfield-Pennsylvania,2011-12,Confirmed,Colchester-Nova Scotia,FALSE,0,2011,0
185,Clearfield-Pennsylvania,2011-12,Confirmed,Westmorland-New Brunswick,FALSE,0,2011,0
186,Clearfield-Pennsylvania,2011-12,Confirmed,Kings-New Brunswick,FALSE,0,2011,0
187,Monroe-Pennsylvania,2009-10,Confirmed,Orange-New York,FALSE,0,2009,0
188,Monroe-Pennsylvania,2009-10,Confirmed,Blair-Pennsylvania,FALSE,0,2009,0
189,Monroe-Pennsylvania,2009-10,Confirmed,Huntingdon-Pennsylvania,FALSE,0,2009,0
190,Monroe-Pennsylvania,2009-10,Confirmed,Greenbrier-West Virginia,FALSE,0,2009,0
191,Monroe-Pennsylvania,2009-10,Confirmed,Shannon-Missouri,FALSE,0,2009,0
192,Monroe-Pennsylvania,2009-10,Confirmed,Sullivan-Tennessee,FALSE,0,2009,0
193,Monroe-Pennsylvania,2009-10,Confirmed,Hastings-Ontario,FALSE,0,2009,0
194,Monroe-Pennsylvania,2009-10,Confirmed,Les Collines-De-L'Outaouais-Quebec,FALSE,0,2009,0
195,Warren-New Jersey,2008-09,Confirmed,Hamilton-New York,FALSE,0,2008,0
196,Warren-New Jersey,2008-09,Confirmed,Middlesex-Massachusetts,FALSE,0,2008,0
197,Warren-New Jersey,2008-09,Confirmed,Hartford-Connecticut,FALSE,0,2008,1
198,Warren-New Jersey,2008-09,Confirmed,Putnam-New York,FALSE,0,2008,6
199,Warren-New Jersey,2008-09,Confirmed,Luzerne-Pennsylvania,FALSE,0,2008,0
200,Warren-New Jersey,2008-09,Confirmed,Centre-Pennsylvania,FALSE,0,2008,3
201,Warren-New Jersey,2008-09,Confirmed,Morris-New Jersey,TRUE,0,2008,22
202,Warren-New Jersey,2008-09,Confirmed,Giles-Virginia,FALSE,0,2008,0
203,Warren-New Jersey,2008-09,Confirmed,Smyth-Virginia,FALSE,0,2008,0
204,Morris-New Jersey,2008-09,Confirmed,Hamilton-New York,FALSE,0,2008,4
205,Morris-New Jersey,2008-09,Confirmed,Middlesex-Massachusetts,FALSE,0,2008,1
206,Morris-New Jersey,2008-09,Confirmed,Hartford-Connecticut,FALSE,0,2008,2
207,Morris-New Jersey,2008-09,Confirmed,Putnam-New York,FALSE,0,2008,9
208,Morris-New Jersey,2008-09,Confirmed,Luzerne-Pennsylvania,FALSE,0,2008,1
209,Morris-New Jersey,2008-09,Confirmed,Centre-Pennsylvania,FALSE,0,2008,13
210,Morris-New Jersey,2008-09,Confirmed,Warren-New Jersey,TRUE,0,2008,22
211,Morris-New Jersey,2008-09,Confirmed,Giles-Virginia,FALSE,0,2008,0
212,Morris-New Jersey,2008-09,Confirmed,Smyth-Virginia,FALSE,0,2008,0
213,Des Moines-Iowa,2014-15,Confirmed,St. Louis-Missouri,FALSE,0,2014,17
214,Des Moines-Iowa,2014-15,Confirmed,Phelps-Missouri,FALSE,0,2014,7
215,Des Moines-Iowa,2014-15,Confirmed,Wright-Missouri,FALSE,0,2014,0
216,Des Moines-Iowa,2014-15,Confirmed,Independence-Arkansas,FALSE,0,2014,0
217,Des Moines-Iowa,2014-15,Confirmed,Garland-Arkansas,FALSE,0,2014,0
218,Des Moines-Iowa,2014-15,Confirmed,Floyd-Georgia,FALSE,0,2014,0
219,Des Moines-Iowa,2014-15,Confirmed,Houghton-Michigan,FALSE,0,2014,2
220,Des Moines-Iowa,2014-15,Confirmed,La Côte-De-Gaspé-Quebec,FALSE,0,2014,1
221,Blair-Pennsylvania,2009-10,Confirmed,Orange-New York,FALSE,0,2009,0
222,Blair-Pennsylvania,2009-10,Confirmed,Monroe-Pennsylvania,FALSE,0,2009,0
223,Blair-Pennsylvania,2009-10,Confirmed,Huntingdon-Pennsylvania,TRUE,0,2009,24
224,Blair-Pennsylvania,2009-10,Confirmed,Greenbrier-West Virginia,FALSE,0,2009,1
225,Blair-Pennsylvania,2009-10,Confirmed,Shannon-Missouri,FALSE,0,2009,0
226,Blair-Pennsylvania,2009-10,Confirmed,Sullivan-Tennessee,FALSE,0,2009,1
227,Blair-Pennsylvania,2009-10,Confirmed,Hastings-Ontario,FALSE,0,2009,0
228,Blair-Pennsylvania,2009-10,Confirmed,Les Collines-De-L'Outaouais-Quebec,FALSE,0,2009,1
229,Huntingdon-Pennsylvania,2009-10,Confirmed,Orange-New York,FALSE,0,2009,4
230,Huntingdon-Pennsylvania,2009-10,Confirmed,Monroe-Pennsylvania,FALSE,0,2009,0
231,Huntingdon-Pennsylvania,2009-10,Confirmed,Blair-Pennsylvania,TRUE,0,2009,24
