,county,WNS_MAP_YR,WNS_STATUS,county.y,touching,county1.incidence,year,num_shared
931,Westmorland-New Brunswick,2011-12,Confirmed,Clearfield-Pennsylvania,FALSE,0,2011,0
932,Westmorland-New Brunswick,2011-12,Confirmed,Hancock-Tennessee,FALSE,0,2011,0
933,Westmorland-New Brunswick,2011-12,Confirmed,Hamilton-Tennessee,FALSE,0,2011,2
934,Westmorland-New Brunswick,2011-12,Confirmed,Jackson-Alabama,FALSE,0,2011,2
935,Westmorland-New Brunswick,2011-12,Confirmed,Warren-Pennsylvania,FALSE,0,2011,0
936,Westmorland-New Brunswick,2011-12,Confirmed,Wellington-Ontario,FALSE,0,2011,1
937,Westmorland-New Brunswick,2011-12,Confirmed,Colchester-Nova Scotia,FALSE,0,2011,7
938,Westmorland-New Brunswick,2011-12,Confirmed,Kings-New Brunswick,FALSE,0,2011,28
939,Kings-New Brunswick,2011-12,Confirmed,Cuyahoga-Ohio,FALSE,0,2011,3
940,Kings-New Brunswick,2011-12,Confirmed,Clearfield-Pennsylvania,FALSE,0,2011,0
941,Kings-New Brunswick,2011-12,Confirmed,Hancock-Tennessee,FALSE,0,2011,0
942,Kings-New Brunswick,2011-12,Confirmed,Hamilton-Tennessee,FALSE,0,2011,1
943,Kings-New Brunswick,2011-12,Confirmed,Jackson-Alabama,FALSE,0,2011,1
944,Kings-New Brunswick,2011-12,Confirmed,Warren-Pennsylvania,FALSE,0,2011,0
945,Kings-New Brunswick,2011-12,Confirmed,Wellington-Ontario,FALSE,0,2011,2
946,Kings-New Brunswick,2011-12,Confirmed,Colchester-Nova Scotia,FALSE,0,2011,3
947,Kings-New Brunswick,2011-12,Confirmed,Westmorland-New Brunswick,FALSE,0,2011,28
948,Albert-New Brunswick,2010-11,Confirmed,Oxford-Maine,FALSE,0,2010,0
949,Albert-New Brunswick,2010-11,Confirmed,Fairfield-Connecticut,FALSE,0,2010,0
950,Albert-New Brunswick,2010-11,Confirmed,Monroe-Indiana,FALSE,0,2010,0
951,Albert-New Brunswick,2010-11,Confirmed,Crawford-Indiana,FALSE,0,2010,0
952,Albert-New Brunswick,2010-11,Confirmed,Roanoke-Virginia,FALSE,0,2010,0
953,Albert-New Brunswick,2010-11,Confirmed,Wise-Virginia,FALSE,0,2010,0
954,Albert-New Brunswick,2010-11,Confirmed,Montgomery-Tennessee,FALSE,0,2010,0
955,Albert-New Brunswick,2010-11,Confirmed,Yancey-North Carolina,FALSE,0,2010,0
956,Albert-New Brunswick,2010-11,Confirmed,Saint John-New Brunswick,FALSE,0,2010,4
957,Albert-New Brunswick,2010-11,Confirmed,Nipissing District (Part 1 Of)-Ontario,FALSE,0,2010,0
958,Albert-New Brunswick,2010-11,Confirmed,Halton Regional Municipality-Ontario,FALSE,0,2010,0
959,Albert-New Brunswick,2010-11,Confirmed,Haliburton-Ontario,FALSE,0,2010,0
960,Albert-New Brunswick,2010-11,Confirmed,Hants-Nova Scotia,FALSE,0,2010,0
961,Albert-New Brunswick,2010-11,Confirmed,Kings-Nova Scotia,FALSE,0,2010,0
962,Hants-Nova Scotia,2010-11,Confirmed,Oxford-Maine,FALSE,0,2010,0
963,Hants-Nova Scotia,2010-11,Confirmed,Fairfield-Connecticut,FALSE,0,2010,0
964,Hants-Nova Scotia,2010-11,Confirmed,Monroe-Indiana,FALSE,0,2010,0
965,Hants-Nova Scotia,2010-11,Confirmed,Crawford-Indiana,FALSE,0,2010,1
966,Hants-Nova Scotia,2010-11,Confirmed,Roanoke-Virginia,FALSE,0,2010,0
967,Hants-Nova Scotia,2010-11,Confirmed,Wise-Virginia,FALSE,0,2010,0
968,Hants-Nova Scotia,2010-11,Confirmed,Montgomery-Tennessee,FALSE,0,2010,1
969,Hants-Nova Scotia,2010-11,Confirmed,Yancey-North Carolina,FALSE,0,2010,1
970,Hants-Nova Scotia,2010-11,Confirmed,Saint John-New Brunswick,FALSE,0,2010,3
971,Hants-Nova Scotia,2010-11,Confirmed,Nipissing District (Part 1 Of)-Ontario,FALSE,0,2010,0
972,Hants-Nova Scotia,2010-11,Confirmed,Halton Regional Municipality-Ontario,FALSE,0,2010,0
973,Hants-Nova Scotia,2010-11,Confirmed,Haliburton-Ontario,FALSE,0,2010,0
974,Hants-Nova Scotia,2010-11,Confirmed,Albert-New Brunswick,FALSE,0,2010,0
975,Hants-Nova Scotia,2010-11,Confirmed,Kings-Nova Scotia,TRUE,0,2010,4
976,Kings-Nova Scotia,2010-11,Confirmed,Oxford-Maine,FALSE,0,2010,0
977,Kings-Nova Scotia,2010-11,Confirmed,Fairfield-Connecticut,FALSE,0,2010,0
978,Kings-Nova Scotia,2010-11,Confirmed,Monroe-Indiana,FALSE,0,2010,0
979,Kings-Nova Scotia,2010-11,Confirmed,Crawford-Indiana,FALSE,0,2010,0
980,Kings-Nova Scotia,2010-11,Confirmed,Roanoke-Virginia,FALSE,0,2010,1
981,Kings-Nova Scotia,2010-11,Confirmed,Wise-Virginia,FALSE,0,2010,0
982,Kings-Nova Scotia,2010-11,Confirmed,Montgomery-Tennessee,FALSE,0,2010,0
983,Kings-Nova Scotia,2010-11,Confirmed,Yancey-North Carolina,FALSE,0,2010,0
984,Kings-Nova Scotia,2010-11,Confirmed,Saint John-New Brunswick,FALSE,0,2010,3
985,Kings-Nova Scotia,2010-11,Confirmed,Nipissing District (Part 1 Of)-Ontario,FALSE,0,2010,1
986,Kings-Nova Scotia,2010-11,Confirmed,Halton Regional Municipality-Ontario,FALSE,0,2010,0
987,Kings-Nova Scotia,2010-11,Confirmed,Haliburton-Ontario,FALSE,0,2010,0
988,Kings-Nova Scotia,2010-11,Confirmed,Albert-New Brunswick,FALSE,0,2010,0
989,Kings-Nova Scotia,2010-11,Confirmed,Hants-Nova Scotia,TRUE,0,2010,4
990,Inverness-Nova Scotia,2013-14,Confirmed,Marion-Missouri,FALSE,0,2013,0
991,Inverness-Nova Scotia,2013-14,Confirmed,Hocking-Ohio,FALSE,0,2013,0
992,Inverness-Nova Scotia,2013-14,Confirmed,Hardin-Kentucky,FALSE,0,2013,0
993,Inverness-Nova Scotia,2013-14,Confirmed,Maury-Tennessee,FALSE,0,2013,0
994,Inverness-Nova Scotia,2013-14,Confirmed,Bartow-Georgia,FALSE,0,2013,0
995,Inverness-Nova Scotia,2013-14,Confirmed,Polk-Georgia,FALSE,0,2013,0
996,Inverness-Nova Scotia,2013-14,Confirmed,Keweenaw-Michigan,FALSE,0,2013,0
997,Inverness-Nova Scotia,2013-14,Confirmed,Ontonagon-Michigan,FALSE,0,2013,0
998,Inverness-Nova Scotia,2013-14,Confirmed,York-New Brunswick,FALSE,0,2013,1
999,Iron-Wisconsin,2015-16,Suspect,St. Louis-Minnesota,FALSE,1,2015,41
1000,Iron-Wisconsin,2015-16,Suspect,Douglas-Wisconsin,FALSE,1,2015,12
1001,Iron-Wisconsin,2015-16,Suspect,Washington-Minnesota,FALSE,1,2015,27
1002,Iron-Wisconsin,2015-16,Suspect,Iowa-Wisconsin,FALSE,1,2015,22
1003,Iron-Wisconsin,2015-16,Suspect,Jackson-Iowa,FALSE,1,2015,7
1004,Iron-Wisconsin,2015-16,Suspect,Taney-Missouri,FALSE,1,2015,7
1005,Iron-Wisconsin,2015-16,Suspect,Benton-Arkansas,FALSE,1,2015,4
1006,Iron-Wisconsin,2015-16,Suspect,Calhoun-Alabama,FALSE,1,2015,0
1007,Iron-Wisconsin,2015-16,Suspect,Green-Wisconsin,FALSE,1,2015,11
1008,Middlesex-Massachusetts,2008-09,Suspect,Hamilton-New York,FALSE,1,2008,0
1009,Middlesex-Massachusetts,2008-09,Suspect,Hartford-Connecticut,FALSE,1,2008,2
1010,Middlesex-Massachusetts,2008-09,Suspect,Putnam-New York,FALSE,1,2008,0
1011,Middlesex-Massachusetts,2008-09,Suspect,Luzerne-Pennsylvania,FALSE,1,2008,0
1012,Middlesex-Massachusetts,2008-09,Suspect,Centre-Pennsylvania,FALSE,1,2008,0
1013,Middlesex-Massachusetts,2008-09,Suspect,Warren-New Jersey,FALSE,1,2008,0
1014,Middlesex-Massachusetts,2008-09,Suspect,Morris-New Jersey,FALSE,1,2008,1
1015,Middlesex-Massachusetts,2008-09,Suspect,Giles-Virginia,FALSE,1,2008,0
1016,Middlesex-Massachusetts,2008-09,Suspect,Smyth-Virginia,FALSE,1,2008,0
1017,Marion-Missouri,2013-14,Suspect,Hocking-Ohio,FALSE,1,2013,4
1018,Marion-Missouri,2013-14,Suspect,Hardin-Kentucky,FALSE,1,2013,3
1019,Marion-Missouri,2013-14,Suspect,Maury-Tennessee,FALSE,1,2013,5
1020,Marion-Missouri,2013-14,Suspect,Bartow-Georgia,FALSE,1,2013,1
1021,Marion-Missouri,2013-14,Suspect,Polk-Georgia,FALSE,1,2013,0
1022,Marion-Missouri,2013-14,Suspect,Keweenaw-Michigan,FALSE,1,2013,16
1023,Marion-Missouri,2013-14,Suspect,Ontonagon-Michigan,FALSE,1,2013,12
1024,Marion-Missouri,2013-14,Suspect,York-New Brunswick,FALSE,1,2013,0
1025,Marion-Missouri,2013-14,Suspect,Inverness-Nova Scotia,FALSE,1,2013,0
1026,St. Louis-Missouri,2014-15,Suspect,Des Moines-Iowa,FALSE,1,2014,17
1027,St. Louis-Missouri,2014-15,Suspect,Phelps-Missouri,FALSE,1,2014,37
1028,St. Louis-Missouri,2014-15,Suspect,Wright-Missouri,FALSE,1,2014,4
1029,St. Louis-Missouri,2014-15,Suspect,Independence-Arkansas,FALSE,1,2014,0
1030,St. Louis-Missouri,2014-15,Suspect,Garland-Arkansas,FALSE,1,2014,0
1031,St. Louis-Missouri,2014-15,Suspect,Floyd-Georgia,FALSE,1,2014,1
1032,St. Louis-Missouri,2014-15,Suspect,Houghton-Michigan,FALSE,1,2014,0
1033,St. Louis-Missouri,2014-15,Suspect,La Côte-De-Gaspé-Quebec,FALSE,1,2014,1
1034,Phelps-Missouri,2014-15,Suspect,Des Moines-Iowa,FALSE,1,2014,7
1035,Phelps-Missouri,2014-15,Suspect,St. Louis-Missouri,FALSE,1,2014,37
1036,Phelps-Missouri,2014-15,Suspect,Wright-Missouri,FALSE,1,2014,7
1037,Phelps-Missouri,2014-15,Suspect,Independence-Arkansas,FALSE,1,2014,0
1038,Phelps-Missouri,2014-15,Suspect,Garland-Arkansas,FALSE,1,2014,0
1039,Phelps-Missouri,2014-15,Suspect,Floyd-Georgia,FALSE,1,2014,0
1040,Phelps-Missouri,2014-15,Suspect,Houghton-Michigan,FALSE,1,2014,1
1041,Phelps-Missouri,2014-15,Suspect,La Côte-De-Gaspé-Quebec,FALSE,1,2014,0
1042,Hardin-Kentucky,2013-14,Suspect,Marion-Missouri,FALSE,1,2013,3
1043,Hardin-Kentucky,2013-14,Suspect,Hocking-Ohio,FALSE,1,2013,4
1044,Hardin-Kentucky,2013-14,Suspect,Maury-Tennessee,FALSE,1,2013,1
1045,Hardin-Kentucky,2013-14,Suspect,Bartow-Georgia,FALSE,1,2013,2
1046,Hardin-Kentucky,2013-14,Suspect,Polk-Georgia,FALSE,1,2013,0
1047,Hardin-Kentucky,2013-14,Suspect,Keweenaw-Michigan,FALSE,1,2013,1
1048,Hardin-Kentucky,2013-14,Suspect,Ontonagon-Michigan,FALSE,1,2013,0
1049,Hardin-Kentucky,2013-14,Suspect,York-New Brunswick,FALSE,1,2013,0
1050,Hardin-Kentucky,2013-14,Suspect,Inverness-Nova Scotia,FALSE,1,2013,0
1051,Wright-Missouri,2014-15,Suspect,Des Moines-Iowa,FALSE,1,2014,0
1052,Wright-Missouri,2014-15,Suspect,St. Louis-Missouri,FALSE,1,2014,4
1053,Wright-Missouri,2014-15,Suspect,Phelps-Missouri,FALSE,1,2014,7
1054,Wright-Missouri,2014-15,Suspect,Independence-Arkansas,FALSE,1,2014,0
1055,Wright-Missouri,2014-15,Suspect,Garland-Arkansas,FALSE,1,2014,0
1056,Wright-Missouri,2014-15,Suspect,Floyd-Georgia,FALSE,1,2014,0
1057,Wright-Missouri,2014-15,Suspect,Houghton-Michigan,FALSE,1,2014,0
1058,Wright-Missouri,2014-15,Suspect,La Côte-De-Gaspé-Quebec,FALSE,1,2014,0
1059,Shannon-Missouri,2009-10,Suspect,Orange-New York,FALSE,1,2009,0
1060,Shannon-Missouri,2009-10,Suspect,Monroe-Pennsylvania,FALSE,1,2009,0
1061,Shannon-Missouri,2009-10,Suspect,Blair-Pennsylvania,FALSE,1,2009,0
1062,Shannon-Missouri,2009-10,Suspect,Huntingdon-Pennsylvania,FALSE,1,2009,0
1063,Shannon-Missouri,2009-10,Suspect,Greenbrier-West Virginia,FALSE,1,2009,1
1064,Shannon-Missouri,2009-10,Suspect,Sullivan-Tennessee,FALSE,1,2009,3
1065,Shannon-Missouri,2009-10,Suspect,Hastings-Ontario,FALSE,1,2009,0
1066,Shannon-Missouri,2009-10,Suspect,Les Collines-De-L'Outaouais-Quebec,FALSE,1,2009,1
1067,Roanoke-Virginia,2010-11,Suspect,Oxford-Maine,FALSE,1,2010,0
1068,Roanoke-Virginia,2010-11,Suspect,Fairfield-Connecticut,FALSE,1,2010,0
1069,Roanoke-Virginia,2010-11,Suspect,Monroe-Indiana,FALSE,1,2010,0
1070,Roanoke-Virginia,2010-11,Suspect,Crawford-Indiana,FALSE,1,2010,1
1071,Roanoke-Virginia,2010-11,Suspect,Wise-Virginia,FALSE,1,2010,3
1072,Roanoke-Virginia,2010-11,Suspect,Montgomery-Tennessee,FALSE,1,2010,2
1073,Roanoke-Virginia,2010-11,Suspect,Yancey-North Carolina,FALSE,1,2010,5
1074,Roanoke-Virginia,2010-11,Suspect,Saint John-New Brunswick,FALSE,1,2010,1
1075,Roanoke-Virginia,2010-11,Suspect,Nipissing District (Part 1 Of)-Ontario,FALSE,1,2010,1
1076,Roanoke-Virginia,2010-11,Suspect,Halton Regional Municipality-Ontario,FALSE,1,2010,0
1077,Roanoke-Virginia,2010-11,Suspect,Haliburton-Ontario,FALSE,1,2010,0
1078,Roanoke-Virginia,2010-11,Suspect,Albert-New Brunswick,FALSE,1,2010,0
1079,Roanoke-Virginia,2010-11,Suspect,Hants-Nova Scotia,FALSE,1,2010,0
1080,Roanoke-Virginia,2010-11,Suspect,Kings-Nova Scotia,FALSE,1,2010,1
1081,Taney-Missouri,2015-16,Suspect,St. Louis-Minnesota,FALSE,1,2015,8
1082,Taney-Missouri,2015-16,Suspect,Douglas-Wisconsin,FALSE,1,2015,2
1083,Taney-Missouri,2015-16,Suspect,Iron-Wisconsin,FALSE,1,2015,7
1084,Taney-Missouri,2015-16,Suspect,Washington-Minnesota,FALSE,1,2015,3
1085,Taney-Missouri,2015-16,Suspect,Iowa-Wisconsin,FALSE,1,2015,0
1086,Taney-Missouri,2015-16,Suspect,Jackson-Iowa,FALSE,1,2015,0
1087,Taney-Missouri,2015-16,Suspect,Benton-Arkansas,FALSE,1,2015,29
1088,Taney-Missouri,2015-16,Suspect,Calhoun-Alabama,FALSE,1,2015,0
1089,Taney-Missouri,2015-16,Suspect,Green-Wisconsin,FALSE,1,2015,1
1090,Garland-Arkansas,2014-15,Suspect,Des Moines-Iowa,FALSE,1,2014,0
1091,Garland-Arkansas,2014-15,Suspect,St. Louis-Missouri,FALSE,1,2014,0
1092,Garland-Arkansas,2014-15,Suspect,Phelps-Missouri,FALSE,1,2014,0
1093,Garland-Arkansas,2014-15,Suspect,Wright-Missouri,FALSE,1,2014,0
1094,Garland-Arkansas,2014-15,Suspect,Independence-Arkansas,FALSE,1,2014,0
1095,Garland-Arkansas,2014-15,Suspect,Floyd-Georgia,FALSE,1,2014,0
1096,Garland-Arkansas,2014-15,Suspect,Houghton-Michigan,FALSE,1,2014,0
1097,Garland-Arkansas,2014-15,Suspect,La Côte-De-Gaspé-Quebec,FALSE,1,2014,0
1098,Floyd-Georgia,2014-15,Suspect,Des Moines-Iowa,FALSE,1,2014,0
1099,Floyd-Georgia,2014-15,Suspect,St. Louis-Missouri,FALSE,1,2014,1
1100,Floyd-Georgia,2014-15,Suspect,Phelps-Missouri,FALSE,1,2014,0
1101,Floyd-Georgia,2014-15,Suspect,Wright-Missouri,FALSE,1,2014,0
1102,Floyd-Georgia,2014-15,Suspect,Independence-Arkansas,FALSE,1,2014,0
1103,Floyd-Georgia,2014-15,Suspect,Garland-Arkansas,FALSE,1,2014,0
1104,Floyd-Georgia,2014-15,Suspect,Houghton-Michigan,FALSE,1,2014,0
1105,Floyd-Georgia,2014-15,Suspect,La Côte-De-Gaspé-Quebec,FALSE,1,2014,0
1106,Bartow-Georgia,2013-14,Suspect,Marion-Missouri,FALSE,1,2013,1
1107,Bartow-Georgia,2013-14,Suspect,Hocking-Ohio,FALSE,1,2013,0
1108,Bartow-Georgia,2013-14,Suspect,Hardin-Kentucky,FALSE,1,2013,2
1109,Bartow-Georgia,2013-14,Suspect,Maury-Tennessee,FALSE,1,2013,0
1110,Bartow-Georgia,2013-14,Suspect,Polk-Georgia,TRUE,1,2013,0
1111,Bartow-Georgia,2013-14,Suspect,Keweenaw-Michigan,FALSE,1,2013,2
1112,Bartow-Georgia,2013-14,Suspect,Ontonagon-Michigan,FALSE,1,2013,1
1113,Bartow-Georgia,2013-14,Suspect,York-New Brunswick,FALSE,1,2013,0
1114,Bartow-Georgia,2013-14,Suspect,Inverness-Nova Scotia,FALSE,1,2013,0
1115,Polk-Georgia,2013-14,Suspect,Marion-Missouri,FALSE,1,2013,0
1116,Polk-Georgia,2013-14,Suspect,Hocking-Ohio,FALSE,1,2013,0
1117,Polk-Georgia,2013-14,Suspect,Hardin-Kentucky,FALSE,1,2013,0
1118,Polk-Georgia,2013-14,Suspect,Maury-Tennessee,FALSE,1,2013,1
1119,Polk-Georgia,2013-14,Suspect,Bartow-Georgia,TRUE,1,2013,0
1120,Polk-Georgia,2013-14,Suspect,Keweenaw-Michigan,FALSE,1,2013,0
1121,Polk-Georgia,2013-14,Suspect,Ontonagon-Michigan,FALSE,1,2013,0
1122,Polk-Georgia,2013-14,Suspect,York-New Brunswick,FALSE,1,2013,0
1123,Polk-Georgia,2013-14,Suspect,Inverness-Nova Scotia,FALSE,1,2013,0
1124,Calhoun-Alabama,2015-16,Suspect,St. Louis-Minnesota,FALSE,1,2015,0
1125,Calhoun-Alabama,2015-16,Suspect,Douglas-Wisconsin,FALSE,1,2015,0
1126,Calhoun-Alabama,2015-16,Suspect,Iron-Wisconsin,FALSE,1,2015,0
1127,Calhoun-Alabama,2015-16,Suspect,Washington-Minnesota,FALSE,1,2015,0
1128,Calhoun-Alabama,2015-16,Suspect,Iowa-Wisconsin,FALSE,1,2015,0
1129,Calhoun-Alabama,2015-16,Suspect,Jackson-Iowa,FALSE,1,2015,0
1130,Calhoun-Alabama,2015-16,Suspect,Taney-Missouri,FALSE,1,2015,0
1131,Calhoun-Alabama,2015-16,Suspect,Benton-Arkansas,FALSE,1,2015,0
1132,Calhoun-Alabama,2015-16,Suspect,Green-Wisconsin,FALSE,1,2015,0
1133,Lancaster-Nebraska,2016-17,Suspect,Fillmore-Minnesota,FALSE,1,2016,1
1134,Lancaster-Nebraska,2016-17,Suspect,Shelby-Alabama,FALSE,1,2016,0
1135,Lancaster-Nebraska,2016-17,Suspect,Itasca-Minnesota,FALSE,1,2016,0
1136,Lancaster-Nebraska,2016-17,Suspect,Blount-Alabama,FALSE,1,2016,0
1137,Newton-Missouri,2017-18,Suspect,Custer-South Dakota,FALSE,1,2017,1
1138,Rowan-North Carolina,2018-19,Suspect,Bexar-Texas,FALSE,1,2018,4
1139,Blount-Alabama,2016-17,Suspect,Fillmore-Minnesota,FALSE,1,2016,0
1140,Blount-Alabama,2016-17,Suspect,Shelby-Alabama,FALSE,1,2016,14
1141,Blount-Alabama,2016-17,Suspect,Itasca-Minnesota,FALSE,1,2016,0
1142,Blount-Alabama,2016-17,Suspect,Lancaster-Nebraska,FALSE,1,2016,0
1143,Bexar-Texas,2018-19,Suspect,Rowan-North Carolina,FALSE,1,2018,4
1144,Iron-Wisconsin,NA,NA,King-Washington,NA,NA,2015,0
1145,Jackson-Iowa,NA,NA,King-Washington,NA,NA,2015,0
1146,Washington-Minnesota,NA,NA,King-Washington,NA,NA,2015,0
1147,Calhoun-Alabama,NA,NA,King-Washington,NA,NA,2015,0
1148,Taney-Missouri,NA,NA,King-Washington,NA,NA,2015,0
1149,Benton-Arkansas,NA,NA,King-Washington,NA,NA,2015,0
1150,Iowa-Wisconsin,NA,NA,King-Washington,NA,NA,2015,0
1151,King-Washington,NA,NA,Green-Wisconsin,NA,NA,2015,0
1152,King-Washington,NA,NA,St. Louis-Minnesota,NA,NA,2015,0
1153,King-Washington,NA,NA,Douglas-Wisconsin,NA,NA,2015,0
1154,King-Washington,NA,NA,Iowa-Wisconsin,NA,NA,2015,0
1155,King-Washington,NA,NA,Benton-Arkansas,NA,NA,2015,0
1156,King-Washington,NA,NA,Taney-Missouri,NA,NA,2015,0
1157,King-Washington,NA,NA,Calhoun-Alabama,NA,NA,2015,0
1158,King-Washington,NA,NA,Washington-Minnesota,NA,NA,2015,0
1159,King-Washington,NA,NA,Jackson-Iowa,NA,NA,2015,0
1160,King-Washington,NA,NA,Iron-Wisconsin,NA,NA,2015,0
1161,Douglas-Wisconsin,NA,NA,King-Washington,NA,NA,2015,0
1162,St. Louis-Minnesota,NA,NA,King-Washington,NA,NA,2015,0
1163,Green-Wisconsin,NA,NA,King-Washington,NA,NA,2015,0
1164,Plumas-California,NA,NA,Pierce-Washington,NA,NA,2018,0
1165,Plumas-California,NA,NA,Rowan-North Carolina,NA,NA,2018,0
1166,Plumas-California,NA,NA,Bexar-Texas,NA,NA,2018,0
1167,Bexar-Texas,NA,NA,Pierce-Washington,NA,NA,2018,0
1168,Bexar-Texas,NA,NA,Plumas-California,NA,NA,2018,0
1169,Rowan-North Carolina,NA,NA,Pierce-Washington,NA,NA,2018,0
1170,Rowan-North Carolina,NA,NA,Plumas-California,NA,NA,2018,0
1171,Pierce-Washington,NA,NA,Rowan-North Carolina,NA,NA,2018,0
1172,Pierce-Washington,NA,NA,Bexar-Texas,NA,NA,2018,0
1173,Pierce-Washington,NA,NA,Plumas-California,NA,NA,2018,0
